time_s,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad
0.1350515325127894,0.04499497470826386,0.045537251437469874,0.33943696225183057,0.1996251283642922,0.33618035626685827,0.2744465124446407
0.14003383993594237,0.04603037612243869,0.050526971977390665,0.34066084998091656,0.18303794540386858,0.3539847217049267,0.28856968737796396
0.14508089352490566,0.04838603687115315,0.05126955413110542,0.3395909212890737,0.20297812953730388,0.3224794976997079,0.2889659434325135
0.149470343804494,0.05158155860943754,0.05157744009622629,0.34174774075964,0.18158179434183813,0.3498623220327307,0.3092249104588904
0.1542808914207402,0.04955148386302867,0.05372881951828101,0.338739429151322,0.18333328283102665,0.3396090519537411,0.30810689072709235
0.15889106403300182,0.049798837498433265,0.05401794752746148,0.34033790683872206,0.19537216318185976,0.32875109875322106,0.3128316219542297
0.16356913265364598,0.05457242131403847,0.0594581088884911,0.34116439879001054,0.18476011720007104,0.3433575620426615,0.30627569454069353
0.16899535206543373,0.05520582997548065,0.058112996833233156,0.34312168078706334,0.1847808349672646,0.3501441803119011,0.3113765758209554
0.17367394189037022,0.05745190858392252,0.059098751707487844,0.34333706328844743,0.17288247369209853,0.35168940082826766,0.3094777558042515
0.17866264320135863,0.0601400968123,0.059569166574251785,0.34271400583201483,0.18105950413835187,0.3446256472381463,0.3206310830028809
0.18401823490146055,0.061210646236676304,0.06142006157603029,0.3437617617802577,0.18448732743145582,0.35201651955307856,0.32823802191211066
0.18878642913742055,0.061197695373568534,0.06602769967690644,0.3437063035718114,0.1655184442925741,0.3543460387705943,0.32906653231328264
0.19374344749048555,0.06372818144702735,0.06531130377199156,0.3436816615976433,0.17000664038625937,0.3484266548467068,0.30775395532840644
0.19878936275215925,0.06239358368153015,0.0659647689021567,0.3447456715542165,0.17291570449584193,0.34595450564682995,0.31708558898696904
0.20381659866345503,0.06414123357715122,0.07052785967830981,0.34195044163398947,0.17264492387811187,0.3438710617822944,0.3423315676552123
0.20832812276230853,0.06968002466553719,0.06912847006550628,0.34585566216150854,0.16520006642691787,0.35201906891751583,0.3450682468389333
0.21336030375109297,0.07027041341263843,0.06950117545453548,0.34677625439215176,0.16285950718123957,0.3514661399409838,0.35178477568553346
0.2189057339444805,0.07412168409950348,0.07344947993881625,0.3446422967499326,0.14624679306983568,0.34606092854166953,0.3432062910349562
0.22328837832614037,0.07334522140431113,0.07332195692465403,0.3469655451137772,0.1554843079002958,0.35490053424372703,0.3587544116129407
0.2286339637246059,0.07464930903639976,0.07630228587588951,0.3443814726718355,0.15257398055520793,0.33500788908096163,0.3621164046001343
0.23368343615856166,0.07642479145959882,0.07565758805748168,0.34807752371954986,0.15287075499717495,0.34077199961028437,0.34040330373058053
0.23842847447274737,0.0786669238728374,0.08060708302579024,0.34658955737217595,0.15558161772324322,0.35135850361748805,0.35728430945929573
0.24423062991450264,0.07982380302084721,0.08013347286061616,0.34570004265498516,0.15442045815226735,0.35734210230070423,0.372212140255743
0.24953735280156716,0.08267734680002323,0.08156920582927688,0.34643508764875036,0.16464363256424785,0.3471677809862802,0.3799126232478451
0.2540591872042412,0.08197249470964484,0.08212220936957533,0.34987202633179515,0.13804398741784768,0.3352798338403728,0.3588479808345213
0.25909071836964137,0.08489101260595358,0.08326348939402198,0.3481810608522444,0.16523729248820274,0.3424383079367224,0.37361967727678774
0.26432318775323127,0.08981223742488822,0.08394705656851258,0.3478106595919222,0.14133523150600474,0.33111446782581433,0.3545383227161555
0.26924936346395933,0.0885224713439385,0.08455134083343624,0.3494208094245411,0.16252261240340862,0.33800866665957946,0.3800537991014012
0.27452433568979323,0.09104303461640653,0.08825763707306156,0.3475413825406647,0.13153575532795198,0.337877797115589,0.38520380699166606
0.27949943409198785,0.0935460757229581,0.08852745818901653,0.3484485513573008,0.14027174926113958,0.3419170548032967,0.37690323730887204
0.28476813908703885,0.09266679210901663,0.08857567489566828,0.35101464003897936,0.14032218530212914,0.343072521200423,0.3928027483875896
0.29034545987963406,0.0954117299736224,0.09230376461220792,0.3488643944590483,0.13911273639241414,0.3362230107846332,0.38449690699375494
0.29507681676143244,0.09648992348551792,0.0925304514773624,0.3502748998891003,0.13974328037069175,0.3314874227575742,0.38699744554762744
0.3001598145208475,0.09810212752325832,0.09382134987334259,0.34920330754935247,0.13908612674420404,0.31983405858493075,0.3912216208584576
0.30497614239821036,0.10197711353354028,0.09593566000631129,0.3494451135820239,0.13710451101927518,0.33917944123581906,0.3968758957877022
0.31002878167188547,0.10086078874503433,0.09406696125431664,0.3505390308774662,0.12971648648509881,0.33412114416652716,0.4001631887230393
0.3145554554830809,0.10460245617030413,0.09720345924746386,0.35000400406284016,0.12187259829023117,0.3307374523269642,0.4037221615348428
0.3193253698431496,0.10549154723139959,0.09978683487555998,0.3507064546956652,0.12748869971104068,0.33386334732177525,0.40652776906898963
0.32424857899804044,0.10546819730659855,0.10195769902747637,0.34764652812232505,0.11982460726360618,0.32406660011108235,0.42189607517454764
0.32960992227151426,0.10921948899700261,0.10168217102913493,0.35092425849648196,0.11433927448961621,0.3181989623489381,0.4036865073499046
0.33506988260241105,0.11242272320849085,0.10443610462855545,0.34780837194033826,0.11980498558309748,0.30797344587327846,0.4178395943887282
0.3395420044087892,0.10852434335211772,0.10469254049070133,0.34811574207123025,0.11836175070457153,0.3115403046393954,0.4104788922615371
0.3442257529257248,0.11253499004723061,0.10580311486911727,0.3473076385626876,0.09689380821770599,0.31622237677080844,0.40993118902144215
0.3494863174751451,0.11126927632709913,0.1057327522085008,0.35000259700947617,0.1011133708681371,0.30973697349383517,0.4178081802490314
0.35369079074210863,0.11538144284103731,0.10613194946647898,0.34909335003876196,0.1101517736189447,0.32460068512054485,0.4099578654720268
0.3585071737229939,0.11464763189952586,0.1067938075824339,0.3488125630450364,0.09387048379499999,0.31217773426239737,0.4221771138694586
0.36346996006273563,0.11589901175603291,0.10857537341805795,0.3502213324951165,0.0945501046052298,0.30835250333879033,0.446988493935001
0.3689746529146736,0.12087981014723226,0.10729547415237016,0.3494633320678398,0.10591032583758678,0.30096887493076446,0.43897616640967163
0.3742522234845003,0.12046090976419381,0.10829435472057063,0.35066150729912204,0.09183862787896865,0.2981071241008754,0.43076603820877263
0.3791230076905581,0.12215190032330354,0.1108756367503546,0.3506317949665016,0.07805183664265763,0.29435395081619664,0.449945477299577
0.38397724123394167,0.12792260541274955,0.10922779451789652,0.3513294292520864,0.09555383593357596,0.28064253667863115,0.442687052159793
0.3888788432113864,0.1262203324054293,0.11204130693009935,0.3480243127082794,0.08119123086145738,0.2949734516544586,0.4388300756289726
0.3944901783867194,0.12743427065681925,0.11387500780641316,0.3499889214349162,0.0910039651398357,0.2891409133968142,0.45553332272644914
0.3993206241569034,0.1293483655569282,0.11295085106890915,0.35193331806922407,0.08659786763664654,0.27193001569552944,0.45142431400259414
0.4042008248034073,0.13044191615252074,0.11085251942029302,0.348966047126625,0.08845435707450833,0.284476246846328,0.4653232260712818
0.4093436232436496,0.12914582217159545,0.11047697709391635,0.3492424395760503,0.07774609044001589,0.27723389248818653,0.46192137777566794
0.41429701295471255,0.13548790779945472,0.11620145337279002,0.3480742241108226,0.08114707392126039,0.2887424347523764,0.4733302071033882
0.41921978665827786,0.1335625196975148,0.11882368132796566,0.3498225555506361,0.06136660980385373,0.2837162106333217,0.4527147673652381
0.4237757214532331,0.13673370723656522,0.11777379570664248,0.34959062247104683,0.0658077491420268,0.27147272885538803,0.46982371907421244
0.42877282573929876,0.1392329344370388,0.11891643064758733,0.34977478398337586,0.06741297937720915,0.2805358104266677,0.46229100705308634
0.4335970468636805,0.13787622911977065,0.11955413084425137,0.3486287683674366,0.0685071637450786,0.27066078375543157,0.4688354610514988
0.4390653723694293,0.14251722828372354,0.1173902268726072,0.3489921309373219,0.049316809351018134,0.2697183660457562,0.47403518260193545
0.4443284117992232,0.14222258281302314,0.11766846347054584,0.3517581131346118,0.06162844645120588,0.2600269221034149,0.47252597245181394
0.4493204654960938,0.14580588820242546,0.11932046566150546,0.35053188664789314,0.05766574556912121,0.2595167987177236,0.4830418017360076
0.45458962403157943,0.14536614588672483,0.11704021003332019,0.3498788541765658,0.06844027968631061,0.24901166121012913,0.4957401616166152
0.45945534404917293,0.14564304009291967,0.1212847871139626,0.34765941556003555,0.02636915324141592,0.25950585355890704,0.47749921202153855
0.46487805335180576,0.14709593457771505,0.12131905177460028,0.3507407869893776,0.062163682389727005,0.24202445756444887,0.4939979196910556
0.46987760724047617,0.1493531427459895,0.12229665572299404,0.35097870206850557,0.03564949331516698,0.2363916538400956,0.4950665541131219
0.4751127546502257,0.14966753106055028,0.12233664317251161,0.34583266845541644,0.048413823056356595,0.2371279054482368,0.5103785766475052
0.47959793475150125,0.1540939244196286,0.12441660652737217,0.34980099236686996,0.037819808437530376,0.2519189755494005,0.48550380871536647
0.48473836877392185,0.15416026324528412,0.12354140513723777,0.34861609290858836,0.02999187793669518,0.23526984031003592,0.48723900320616714
0.48906457003269826,0.15407017931061956,0.12331008631303975,0.34831644050242494,0.037908829264664504,0.21403583752169184,0.49796178365209626
0.49325187375009466,0.1579730446160111,0.12472598029179088,0.347745705327452,0.027914630694353754,0.22008561276556976,0.5008036235664137
0.4981317556916164,0.15589668444815438,0.12343753730097135,0.3497877893539092,0.028368563866119627,0.21940749864763792,0.5060717283980123
0.502773375671375,0.1589883725963847,0.12468372099868097,0.34639821335552384,0.028586599988126512,0.22188456678398286,0.51245317201174
0.5078407337440543,0.15770614399538238,0.12473081790908261,0.3477110064138669,0.022792776269483554,0.22091216968152527,0.4993197886398369
0.5137406587306439,0.16036312077866896,0.1251166872847214,0.34575734726829854,0.024895322513582507,0.21432863160435106,0.49906633512499626
0.5184095698355428,0.16282675304704128,0.12293759874203364,0.34556046230306364,0.004627939111745595,0.1971912146850456,0.4980454276880357
0.5231616212767055,0.16261965954518237,0.12680431621981675,0.3450253952350889,0.018905630173413637,0.20363599544428948,0.504688023373449
0.5282455254810957,0.16639412760470992,0.12807555358824269,0.34553965906181744,0.016665532797307515,0.20750346705256675,0.522316040980624
0.5334445128710533,0.16587945697889236,0.1260207549752976,0.34571367742258974,0.00639979660062704,0.20075135112161452,0.5172815159589151
0.5383756407030138,0.166656220302387,0.1264615149731791,0.34874069700139665,0.0001637985515078389,0.19386922975197624,0.5065766888043323
0.5432949547797968,0.1690029350045413,0.12534180171680084,0.3436998475114912,0.002845844176782618,0.19295403234286226,0.5024860719957748
0.5485777507625749,0.17126716248393967,0.12393263993300292,0.3433467278498533,-0.0043784295064996735,0.17915671510465828,0.519108576105935
0.5537874995795095,0.17383008093174754,0.12441720580390507,0.34649400780651596,-0.006306824934409638,0.18319961653240746,0.5131863966064533
0.5583756019250691,0.1751448746060002,0.12638963866509106,0.34555933309840037,-0.00725474767215878,0.1782181805878761,0.5227596226828547
0.5633456329909302,0.17706735044356117,0.12595884045762223,0.34358490877425324,-0.0024032639103937345,0.16900401317206984,0.530924830399756
0.5683614670237305,0.17302151427665358,0.12634873738828742,0.3462721257636233,0.002278807568263472,0.1611997156663381,0.5198910375232817
0.5729412429992435,0.1774308551148185,0.12479738273215245,0.3421890881227865,-0.019919330900420265,0.17487429097928336,0.520701788450266
0.578046928731601,0.176586121218066,0.12667764874851792,0.3427626021765219,-0.025596094951610287,0.15727077999029343,0.5384110733758869
0.5827053429201328,0.17865286707358355,0.12665329507930043,0.3421548881901477,-0.027339868421321554,0.150611396830011,0.5215951375266628
0.5880960173818777,0.17937357708116006,0.12619569107606737,0.34221138366011555,-0.024186353843124613,0.15934542509749644,0.5373248263223515
0.5931748566367552,0.18116625811809656,0.12881172190258708,0.34280442120339427,-0.023476512370764122,0.1411215783483942,0.5407830664707319
0.598212305933531,0.18169942533576494,0.12340088423076061,0.34221594817902296,-0.025085514997237414,0.12615911134139055,0.5303130245833518
0.60297752798266,0.17972834848722277,0.12383919138649277,0.3422016213107756,-0.010581835262309769,0.12509605674884403,0.5519334088085893
0.6079317822385493,0.18487668500224572,0.12528760370976774,0.3381490630843896,-0.035101985433819975,0.13787746474355175,0.5487962579083328
0.6121341241714556,0.18418230314791154,0.12451497261924738,0.3411433865873694,-0.032855687190424164,0.1405011687686588,0.5376666182909446
0.6166831204571271,0.18951888134880684,0.1260932440875031,0.3383138839381411,-0.032941468790326965,0.1147858211559862,0.5394556212562248
0.6218300205960832,0.1854484595893087,0.12556592867014577,0.33849449806791476,-0.03726593670288545,0.11002985524555109,0.5446043741818261
0.625980016286536,0.18601964790774547,0.1253199978620806,0.3365442475952858,-0.024142158104941514,0.0995207811454614,0.5393749991296789
0.6313204902663281,0.19062311378750563,0.12644889442489743,0.33965786884086147,-0.04707407454233039,0.10425681904797597,0.5588121926213083
0.635623526641601,0.18919052454195387,0.12535684123578025,0.3375927656784878,-0.037977291377275076,0.10792048886101205,0.554726496522673
0.6409280402876288,0.1905074149174089,0.12377628047472194,0.3351167772658072,-0.02678164815563215,0.08986272879735391,0.545136448965247
0.6455914399627705,0.18962053503526727,0.12510594780906636,0.3363661914317427,-0.048441884254389785,0.09443405227873113,0.5555212500714736
0.650904857693551,0.1934742094736374,0.1251227124749195,0.33353318840955426,-0.05948943515147937,0.07534881105295346,0.5566558863696102
0.6559589705908884,0.19304271526726438,0.12338987206135908,0.3359180029890256,-0.061232326915181684,0.07793467615784073,0.5543717651274694
0.6603457402817283,0.19456989908283506,0.12435245036336137,0.33502016275128965,-0.046997360685012056,0.08132352017795533,0.5796778165789418
0.6658472855636723,0.19415792834228565,0.12078886426978004,0.33495897016610543,-0.06535358109881935,0.07497153142754459,0.5644980727970766
0.6714258806185971,0.19792336396022625,0.11883681555362535,0.3350441997008526,-0.06283456011458136,0.06665214060585413,0.5655856291717182
0.6764012640841636,0.19913313180182943,0.12341452379933239,0.33140772601472357,-0.08171292081643824,0.06281884230166165,0.5733259286588553
0.6812933744594799,0.19905087645565078,0.11910938596040219,0.3351344545447192,-0.08538123345449235,0.05767997777857143,0.5756666260821406
0.6862311201998558,0.2001437564843467,0.12278705110187564,0.329664968397996,-0.06150660172140138,0.05552584717774883,0.5747726254781904
0.6908426399760002,0.2013312410224763,0.11720667945948915,0.3294260184767127,-0.06003373062716454,0.062140792377259946,0.5671698199105404
0.6962839398115009,0.20366252150011338,0.1171304709613675,0.33087500848167645,-0.08131354815514398,0.05579410718670687,0.5741999893231164
0.7010684230312928,0.2034509833171072,0.11681937875135878,0.32825066599338515,-0.08469764106634602,0.04175583697239439,0.5773865956211001
0.7060496542986522,0.20330373332831161,0.1179418996787552,0.3275986955796512,-0.08572101990244091,0.03627720810109355,0.5738117029818767
0.7107339413853087,0.20343954352980864,0.1168002116261927,0.326410318911269,-0.09921168472712318,0.04744263861664284,0.5856216761573647
0.7154851407290848,0.20362522882936365,0.11679831784063509,0.32891515614552774,-0.07776469399874883,0.027747486577751092,0.5777941744567756
0.7199755898739161,0.20406758675759426,0.11596351251160765,0.32630917291706635,-0.08749644535479134,0.031055735364431243,0.5630727756198738
0.7254803044678776,0.2059164538227061,0.11642642785233757,0.3260348414926479,-0.09057182807551625,0.0114924406192571,0.5793654583770034
0.7304203627580393,0.21044073600545507,0.11343920981673074,0.32672410511866956,-0.09953452580198309,0.02772944653771342,0.5871560365537575
0.7358085783412713,0.20867785276077586,0.11280562364335343,0.3261903437405704,-0.09693164806822092,0.019454737143147136,0.583282546737676
0.7408156244611116,0.20967864688477375,0.11386000776799725,0.3245071068734248,-0.10493402543309484,0.002039747838466723,0.5811207560841656
0.7455394822617473,0.2090130094710092,0.11180328425560655,0.32401664775614625,-0.09921521191559515,0.0038239503355151343,0.58280562710384
0.7504104778043335,0.2129698526194002,0.1099800886088725,0.3233167384860676,-0.1023546166761964,0.0008802189698983651,0.5852238701898337
0.7551880229984472,0.20973099358523917,0.11126311900975795,0.32117833560953574,-0.09558243392617999,-0.010350054211927799,0.5734155379390802
0.7601929221832844,0.2100318553031882,0.10945771830318238,0.32409428143886077,-0.11483063166635556,-0.03254137067744059,0.5921404351452779
0.765044478430732,0.21127293535921546,0.1069590272311633,0.32072310838065277,-0.10499177805594577,-0.028917289425434894,0.5768267520095944
0.7699261830617306,0.21296094638052623,0.10828342162389239,0.32040952344155044,-0.10794780729060895,-0.030922742865997305,0.5878294251470177
0.774376278561421,0.21437458025631909,0.10824347216989745,0.32016051000627177,-0.1202185235237716,-0.045200358877026,0.5977829155489821
0.7790551439799078,0.21699399984181467,0.1053493672717936,0.3188063155129848,-0.12286748141670502,-0.04063055082497276,0.5981387193707117
0.7847187083173341,0.21460115607918168,0.10868225843536593,0.3196239371215691,-0.13323047050230627,-0.03933296167508117,0.5872113409570777
0.7894518374205041,0.21838796187618295,0.10463879286093514,0.3191696859501898,-0.12207463275470984,-0.046798071286054135,0.5788797680962826
0.7940317697833927,0.2185633575671284,0.10670020556442301,0.3170860527083463,-0.14023252920331328,-0.0373917740163304,0.5867892929620914
0.7991684610363711,0.21711436309571985,0.10128736632224124,0.31608396274708067,-0.11583170187641437,-0.0485995065003369,0.5923183475426969
0.8047332773859388,0.2216336834124448,0.10286196634950912,0.3160235604831122,-0.12358649397856633,-0.05617363324573107,0.6032602565697186
0.809153182689902,0.21920863157877743,0.10043730242438119,0.31864777436617553,-0.1251859065743781,-0.05532098869007318,0.5878748821381012
0.8140714598040429,0.2178837062320398,0.10035578183017874,0.3148382776921954,-0.13397527234154258,-0.06944022605632051,0.594569051209484
0.8188202665460135,0.22445092441535744,0.09697807210240239,0.3153626034320419,-0.12878257888822922,-0.05909145863446611,0.5998037504741992
0.8231173316749218,0.22125074107121398,0.09620370095631484,0.317287140794284,-0.1335585253447508,-0.06448727791976908,0.5942026884720857
0.8284131176119629,0.225554095145171,0.0957237035208835,0.3134475915657213,-0.13302065785733685,-0.08265515825357148,0.5896359562119727
0.833405451282583,0.22218972765781048,0.09494394858417785,0.31401617475537025,-0.14617778079133334,-0.08915771336468765,0.5901966722671999
0.8384357522725205,0.22566678664508957,0.09396826559127706,0.31154728687596356,-0.14693831929015339,-0.09290535255929218,0.5912569511611705
0.8431364389528208,0.2261535097678377,0.09294932526843046,0.31468387233488265,-0.14698678139221466,-0.11310781436214305,0.5923303655734756
0.848320129448047,0.22963019828609388,0.09157874545095003,0.3107069960922708,-0.13078977606278572,-0.09834038688592944,0.6024554465608707
0.8531060509937556,0.22747801347562055,0.08926925673707917,0.31026207400171146,-0.1478225291847259,-0.10339773839631104,0.58853721362615
0.8580505845638069,0.2280673088328849,0.08711352231515378,0.31165603850255696,-0.15314723339848968,-0.11100813155038684,0.5841396220329242
0.8626088426955275,0.22811734075950887,0.08772666947698819,0.3100955785129636,-0.1519659975632186,-0.11653815658868046,0.6080986425965152
0.8671239492488342,0.22777973944734392,0.08495659604027499,0.3091616152498981,-0.16067764074632623,-0.11776442816915737,0.5894617281780117
0.8726600596210604,0.22829592446503708,0.08551130738641566,0.30902240308468826,-0.16302182745899352,-0.1461754506897295,0.5870718850042937
0.8774588626401719,0.22803433530890255,0.08414393405067519,0.30642794925451194,-0.15046515657476683,-0.12301407827573742,0.5951825856277063
0.8825772892420302,0.2299074012135919,0.08231342595343118,0.30504080884863427,-0.14263407873595357,-0.1265931636372256,0.5838514184745229
0.8875654828870755,0.2316869418054338,0.08121802182377602,0.3071049808221658,-0.1665456802766619,-0.1363435223226197,0.6079572220780018
0.8923906787536576,0.23134250567395043,0.07918733086570186,0.30560002919792445,-0.17317434166440746,-0.13716097525014415,0.6023011250862329
0.8971891391490074,0.23190154491402115,0.07752047839977666,0.3066896742299599,-0.17471296286014917,-0.1429270007817528,0.5813198518113362
0.902442973058894,0.23104437809210307,0.07750677968771993,0.30620735977048724,-0.1692101447242687,-0.16708538510269205,0.5926831755338199
0.9073238990675649,0.2331751229607095,0.07542076421644055,0.3060003615142712,-0.15840653280760786,-0.15009435237975072,0.5937661171916637
0.9122650152903714,0.23127070988801474,0.07584502198027604,0.3049701884709406,-0.17232593017419084,-0.1409598802952584,0.5970956876509175
0.9172756214145981,0.23474861488765,0.07445919267637233,0.30307076699514757,-0.16697143532857908,-0.1644767124400145,0.5880383900184654
0.9227481005617283,0.23462705062854858,0.07344426508513331,0.3037706322064049,-0.1875485184347873,-0.16763493932372434,0.5872056056057765
0.9280221127414593,0.2359683601275438,0.06848858331520817,0.3029657240284472,-0.1719973056918635,-0.16636239156240948,0.5922220955650608
0.9331769197781034,0.23771445378429856,0.07079215947617262,0.3016395807786155,-0.18499336176445547,-0.19767591414507651,0.5873236218539083
0.9379531283769279,0.2336628219178932,0.06904090388972024,0.30070772429092274,-0.18138367051817328,-0.1767749772022277,0.5673175182629145
0.9424018657967569,0.23261825847703366,0.06706119988317949,0.2981066492855213,-0.2034972018070293,-0.1833387598765314,0.58312796241404
0.9477835224569686,0.23483692249854116,0.06369785401783522,0.30170046328871303,-0.18832395658887216,-0.19243150329365072,0.5984295170266323
0.9531719483184752,0.2367903392298041,0.06339540998190554,0.30172583668378383,-0.20304706060794941,-0.19815192562886033,0.6011813423502593
0.9581173601133077,0.24048115986566806,0.06117135657974826,0.2980797019261921,-0.18717705659556053,-0.20349142694414749,0.5973712831358676
0.9633359024262448,0.23695158330929425,0.05859929456136175,0.29840222106266173,-0.18737815081831968,-0.20858867697973069,0.5995250885675162
0.9686503012811455,0.23992256981285276,0.05826732528097764,0.2984361699076095,-0.1851433607688404,-0.20614631038620732,0.6014408426118494
0.9739846035179032,0.23880256961053362,0.05625318284653358,0.2975526976564675,-0.19959615103511352,-0.20310290703189213,0.5921412878024127
0.9793549977342557,0.2415605967461874,0.056315292450391685,0.29634351228324834,-0.19847620685313522,-0.21722970284647372,0.6016573665613618
0.9841744026366911,0.24058219192683947,0.0535378363494973,0.2936234017580152,-0.1975905669756156,-0.21988725844590623,0.5869851623893751
0.9897823140713411,0.23903657606123957,0.05237909669414405,0.29398726060737007,-0.20248198053450633,-0.21442162085378325,0.609431810224464
0.9942852203234807,0.2424300016214499,0.04740120495438032,0.2929655183901649,-0.18625183317001737,-0.21950728667730635,0.5961663627770176
0.9996317421985341,0.24141360944335274,0.047149149487264216,0.2892579275434866,-0.20286339134942252,-0.23105431220698644,0.580507797550626
1.0048310972295564,0.24204577797369706,0.04855369584658399,0.2923971898810461,-0.19066892382624254,-0.23376452497925854,0.5823604755641698
1.0101823791508384,0.24183029542499668,0.04495961471841095,0.29244209108223973,-0.2090420966849544,-0.23431851823028754,0.5814531911464593
1.0159359546449929,0.23893018447314687,0.04272391903194965,0.2911137764830448,-0.20622931756337878,-0.23908498950271204,0.5956859648743542
1.0215316508888885,0.24428870693533172,0.043592390798696194,0.29120097256847055,-0.21651338474952447,-0.24170764235925674,0.5795099089176572
1.026075137511329,0.2441318694630447,0.04024172029031907,0.29019230486675957,-0.21108837275474707,-0.23557099376573531,0.5903582806929171
1.0304011517208294,0.24301355585301757,0.03820513593332908,0.29002204379180213,-0.21219299906578812,-0.2474581241312364,0.5841541174945677
1.0357297338394398,0.24730216411804593,0.03634064110369408,0.2877653168548685,-0.20097845864171593,-0.25899190362796326,0.5860057482688568
1.040325304111283,0.24511059397489948,0.036920074630891496,0.28724012829809487,-0.2130404591581895,-0.26003901254440204,0.5794215142618279
1.0453220547078697,0.24700122571758237,0.03190441915258987,0.2863956566209155,-0.21651169619705962,-0.26249373441328483,0.5874242801392789
1.0506597753260931,0.2449316115380787,0.03250172037443499,0.28729950443570695,-0.2158665966205685,-0.26855003729042015,0.5817006412218397
1.055003745382009,0.24305982151539499,0.028662600859394007,0.2852225345529185,-0.2183024312743614,-0.2617735314202147,0.5841980527842667
1.059161178256734,0.2447549609360931,0.025745899697542592,0.2853329037798238,-0.23171498229959825,-0.27659302536359753,0.5692598533511481
1.0642666478828813,0.2467623900921472,0.026665387485098314,0.28251644043945745,-0.20724996718496866,-0.26685061556124884,0.5685759585378208
1.069286122780053,0.2477209519693464,0.024241310388440733,0.28424074476681765,-0.2223320664122235,-0.27849504350882615,0.5736398835766916
1.0741894822915878,0.24508812543163333,0.021694357866596556,0.2819927712854299,-0.21362627794739736,-0.27474733577298754,0.5808588230958575
1.0792066159359035,0.24543641220937015,0.02210305765522507,0.2812985798909105,-0.2128644731206538,-0.27793014490151235,0.5753873878442806
