time_s,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad
8.81,-0.09688583326625026,-0.08832026714999225,0.2880655667295336,0.24950150648699543,0.11254121055966326,-0.051804973927178644
8.82,-0.09373271448260366,-0.08570513288964797,0.2892525010016728,0.24974861914088775,0.12088927375655611,-0.0437310767326089
8.83,-0.09057908868587293,-0.08302369031602443,0.2904573987331546,0.24973746684032694,0.12906475389795213,-0.035712461057983536
8.84,-0.08741215611284134,-0.08027524997118633,0.2916874145273925,0.24950070015162984,0.13709250650062588,-0.02777155779527174
8.85,-0.08421963309728256,-0.07746155629039432,0.2929478182726781,0.24908447479754692,0.14500194651889364,-0.019933131988852715
8.86,-0.08099108327447038,-0.07458751106093796,0.29424085517701126,0.2485476012897494,0.15282576220872768,-0.012215664025963857
8.870000000000001,-0.07771891200793761,-0.07166108119472626,0.29556525898025426,0.24795822761413477,0.16059801819565678,-0.004622543173933735
8.88,-0.07439906002533417,-0.06869242721408704,0.29691645010191103,0.24738730121562114,0.16835220371932547,0.002864169986819931
8.89,-0.07103143764005466,-0.06569248118478138,0.29828720239494655,0.2468993553334342,0.17611961771936224,0.010285185277226994
8.9,-0.06762014365621959,-0.06267134213073167,0.29966847100226657,0.24654225721690004,0.1839278511110125,0.017699675273906035
8.91,-0.06417345873418351,-0.05963688378857894,0.30105016713975447,0.24633800930172534,0.1917986626696253,0.025175966771004976
8.92,-0.060703495449223335,-0.056593877755777705,0.30242183601062567,0.24627644883605226,0.19974473000578596,0.03277946708824242
8.93,-0.057225327682153486,-0.05354377643605191,0.30377330372210565,0.2463130077480633,0.20776556450418404,0.040560795360094826
8.94,-0.053755508928499916,-0.05048512342706456,0.3050953726514756,0.2463710456382575,0.2158439110505892,0.04854699867948087
8.950000000000001,-0.05031010392751825,-0.04741440381188193,0.3063806165107187,0.2463489151844227,0.22394449284725582,0.056738005521536294
8.96,-0.046902562466273445,-0.04432706601027279,0.3076242767526205,0.24613158309111371,0.2320163850917507,0.0651091415343048
